object_type	schema_name	object_name	source_text
P	utl_http	get_header_by_name	Schema: utl_http\nName: get_header_by_name\nResult data type: \nArgument data types: INOUT r utl_http.resp, IN name character varying, OUT value character varying, IN n integer DEFAULT 1\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd8aMwkSIPhfhAm2gFS8M54m0jTs0MaIGQawLtUSF67epcychYY9v3qqfdJUxndeaqOFCe0T+awXM\nzOFRGI3MTc5bmPpyL4VqmLsxXg6PuMx3qcTenCCBA+H9OSNWcrIbMBcktqkrcGfTac7fAUUY1G7y\nHt7D7dP6POPqlHRsZpqdn8qLbMr32H6eO6m304S4ofbbBbkk92IDi5cAZ+Wg\n$__EDBwrapped__$
P	utl_http	end_response	Schema: utl_http\nName: end_response\nResult data type: \nArgument data types: INOUT r utl_http.resp\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd+vxhPQeM6X8+gW3OogHOFigbdTfG5LObsyBUMNxHzh+964H4gdIc/zqjcQ6FgHAwnHe3uPDFbe7\nSzyuOvND6f7Zo/l3Opehp77YfzrOHaM4kA3MtcdW7wVoo/YoIrQQ/KsEz/Nrmaep7pIjsZzMe3R/\n2nCH4AxXBBUXCtRmJ1eXqzWreSTsgP4hV/teFWIElw==\n$__EDBwrapped__$
P	utl_http	end_request	Schema: utl_http\nName: end_request\nResult data type: \nArgument data types: INOUT r utl_http.req\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\ndxJ0J9vQZ3GKqxEVFMuQcU+XPBSpO6C1HGIGbwpLjtG9mmXPnBDuSpI/Z/ukVoA4/xn0tJCvUH3W\nG958w/QJfRY/asqaAVu8VL/hBGHvq7EQWeLFX5jXUey0gxlWn7ioqQI6lM2OOoqSjNsBBb/h737Y\nY1NCzoEWRdymP9RLCzACJvcPndIa0glPdvbk6WLt\n$__EDBwrapped__$
F	utl_file	fopen	Schema: utl_file\nName: fopen\nResult data type: utl_file.file_type\nArgument data types: location text, filename text, open_mode text, max_linesize numeric DEFAULT 1024\nType: func\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd3l1fE3m4ctdmC6UN8hrubP0o42XVsDhIDAQtBNyNbCy5t4D3axNkQrA+SmKgz64esyvqmsbMzx0\n0PoXWNDopWeBrE95Uw2F34KKLklFJ6+hgcPhxmKsYpbme8Mjc1lkeGECFZty/aAIL7Niaah+8Kci\ndOFjEvYLIFhzYUknF29oeV5hNmHkHE+iW/WxQvSyLghkpdidpBVJ0vax1Npu3lw1PHirJaQnosoA\nynljHOEH/sqBsbK2J3HCWGKjEeEGKfFgB2VatKYvn+TGdjYWe3kVOQIe7/y45u8mwghsC9GOF5iw\nb7tgRg==\n$__EDBwrapped__$
F	utl_file	fopen_nchar	Schema: utl_file\nName: fopen_nchar\nResult data type: utl_file.file_type\nArgument data types: location text, filename text, open_mode text, max_linesize numeric DEFAULT 1024\nType: func\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\ndxKRmkaju8J5hkeyFp+xWH8TfzAd3TXv4KMXU/0QkdBEtS3Sk4qmz+kl6fimHNA5pACQzs5ojLCY\nWTm/rjpmyGSL2nnEKgiTrKMrVUb7fzLyiKwS9kV43mbSuDtDamAfEoCvsC8FL1MBGRYYzlhy6GdM\nszQLKF9IekqHIogwoO46V3FOufLToYZM6VugS+2n7AFHUucnmZvi1856oQUrW96jWk9NHLBDZZOY\nUNtXuYNRg9sw8EV2DYbHEJHjmWimAQVEbOQlSDiZweItVAhOaZtwBzMS+YJejEoO7EsUP5D7PnXt\nCqmWLcFR7A==\n$__EDBwrapped__$
F	utl_file	fgetpos	Schema: utl_file\nName: fgetpos\nResult data type: integer\nArgument data types: file utl_file.file_type\nType: func\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\ndxzvcdJHiMOGoDk/GWFQYLHA91qtAsCfD8FemXpzlT0gPZoaMnsvOHmB+3ZT3Vyp8uNZHRGIol2e\nrYP+4bkRXK/S3NZviyzHDJQzljCY/oeXHg0i0clCzKizgz+I6jud/gJ7WF0+1NEQ9KSHH1COpwcp\nshKqew==\n$__EDBwrapped__$
P	utl_file	fseek	Schema: utl_file\nName: fseek\nResult data type: \nArgument data types: INOUT file utl_file.file_type, IN absolute_offset numeric DEFAULT NULL::numeric, IN relative_offset numeric DEFAULT NULL::numeric\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd4pguk9weWNV9ZXsx295WVWVVQwdhWa7LREpdM5pSGKtIwTV/1+quQnSRyap6kMYK6CU/qa5bbOc\nJdliatRX8abW9srigSE4fGi28SX15/4lncLrzStiH5WXCMCHPWaTLFPIuBqBpXbOxy5hYxOe6heD\n+dYd5Ws06x9NGM2cnvNdaryJ+Je7GqpJc1o=\n$__EDBwrapped__$
F	utl_file	is_open	Schema: utl_file\nName: is_open\nResult data type: boolean\nArgument data types: file utl_file.file_type\nType: func\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd9cUQ2XiW1Z3s70NGzrYjE4SZZ1U1HvnKtOYp8otGDPQMZ8YnCQz4X+dN/5PL7yG6WauGPUib4oB\n0Wki2kQUi4Pd38qW2Rp7nc9MakR/7O49uWyHKs5p8KSgggQnRJMKNNNx7TZhmKN9VH9h6rYfZJck\npwi8jQ==\n$__EDBwrapped__$
P	utl_file	fcopy	Schema: utl_file\nName: fcopy\nResult data type: \nArgument data types: IN src_location text, IN src_filename text, IN dest_location text, IN dest_filename text, IN start_line numeric DEFAULT 1, IN end_line numeric DEFAULT NULL::numeric\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd6IhUCJmeJJ6QxTYevr485LwD0kx0v1GnyCM2YfD4jVPTLTJ/SjMwM3IPGD5Knl2wQMLvcNyaEt0\n/HOzHXGxnV/rvyCg/H0PD0WIvHX6Q3Ips60G9Uh5YLBfcvLPBW/8oAC+PSALIk0audVE4P6V4u77\n2I2pj8Csn0sQLu8UvL0U49nM7KLobtmHA/5WW4nKO+NIPEde+Wb6wTt3tfE/cQ==\n$__EDBwrapped__$
P	utl_file	get_nextline	Schema: utl_file\nName: get_nextline\nResult data type: \nArgument data types: IN file utl_file.file_type, OUT buffer text\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd7HfeWuTQX8boIvHaAIPtgpMqJvv6VUKvw0YAH3iRS0cF9bfCYtlhRajnkd+HP3iJh20/dnBNdXH\n4lnurXV+Nlbo/PQPbW9zGJHulvF2Wu0FJchZv4iVbARPYmo0Yx9MvTWrXei2iZFM/2ZvcjIZZVVx\nF2C3Vtcxlc1zJt0K\n$__EDBwrapped__$
P	utl_file	frename	Schema: utl_file\nName: frename\nResult data type: \nArgument data types: IN src_location text, IN src_filename text, IN dest_location text, IN dest_filename text, IN overwrite boolean DEFAULT false\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\ndx4CrxKcb/Li3xtVhoZbbYC6mIPZ//kBZX/nYvBKW0nREGeuQH37H8Mz53lPumPkIqRa9duxA8ln\nJFDtUx2dytv9YDw7qDEhHMHf8B+IPQ7c5e1RI0U9FxuxKTvnPbF1zuGnbqviHJXjJp63eklPApfc\nuCyC2zKYJoLkcdXXxkgS2ny5/D+/M7n1+ymGWK4rT71FEWN+V1/d/9kyvcAAhzgYiZBKbyxKgCDT\nKAzewTf6zk7yhcMwm9WH13I3Iaq3FBYGrg==\n$__EDBwrapped__$
P	utl_file	fremove	Schema: utl_file\nName: fremove\nResult data type: \nArgument data types: IN location text, IN filename text\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd3U7bBm/iRGx1e5dr7t6X5mNIYlFLuwtu10XrWMsozDSIFL/e2CD0RT31rfGQH/V/7qF0hvq0Fwd\npng+wfJYJE6R4ZUBh6CDuxV7mhfbtW3Nx/w3H+Qgnw43TmVJ53vopXQBJ/zC8Dom/kB1LpjpOPdB\nWWHqT1vNcggLyUxEtcksP24=\n$__EDBwrapped__$
P	utl_file	new_line	Schema: utl_file\nName: new_line\nResult data type: \nArgument data types: IN file utl_file.file_type, IN lines numeric DEFAULT 1\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\ndxr11P7x9h9NOqC3PrR78A8E6FQU+qmDLuioiJ4kiRznZE/y7UlnrJpzdYPSet248SYG7s+xFPlU\nWt0Dh6Jag7IzU3bJX3lagxyTqaRrhyx6qSS2W+acYuqXJqMG743qFN+2GCZPX22Tgjx5/ETnQhSp\nauQcIP13Mi62nA==\n$__EDBwrapped__$
P	utl_file	put_line	Schema: utl_file\nName: put_line\nResult data type: \nArgument data types: IN file utl_file.file_type, IN buffer text, IN autoflush boolean DEFAULT false\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd4VIglz637bdey+J+HkhOUvrLMeYRIetiSEMsU6Qa453tS8ohnTSEMCK6wATU3w24lNfQ2NjNqya\ngpxNR2Myog7xgBkrkuUepAQx25wmsF+DR/YOxwmh5nuG/BFszwcTanRQBuJRkoYmYe8n7t0FvjPO\nFbNZ3apXrl6rqj7WUgBdr1A3RLtAhSIVR8Ca\n$__EDBwrapped__$
P	utl_file	put_line_nchar	Schema: utl_file\nName: put_line_nchar\nResult data type: \nArgument data types: IN file utl_file.file_type, IN buffer text\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd3M2FY7WAchDd2Nht+j/WV4sQoNiFjtPuaiYZuvXaHGaiVY8CWEW84CprgI8gZddWCaedxklebJr\nlTzxVLdQzgwllBYNJJ136AempSKPtK+MDSGPutY6odxPU1TYa6o21LyzQ1zaumamAGmlMQ7x6ucs\nzGj2vTAtCFxkK8BDpz5e+bU2ujjG\n$__EDBwrapped__$
P	utl_file	putf	Schema: utl_file\nName: putf\nResult data type: \nArgument data types: IN file utl_file.file_type, IN format text, IN arg1 text DEFAULT NULL::text, IN arg2 text DEFAULT NULL::text, IN arg3 text DEFAULT NULL::text, IN arg4 text DEFAULT NULL::text, IN arg5 text DEFAULT NULL::text\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd3+U+fStwXIDqVuqqG973PjlAEXMCyeCb+7h7BWFcZrOIxpWrge9z4VLALEJD5Jg3sl9YDkUQpXY\n9iEtHbT+AtKHSG3FH1HB0zqA60ij3cfP1aaucqHnsYSSTQQoXBhw/TQUQwTz9iP9RKa3Ko3qSocj\nFs/w1KtsY9FrEZYkr1Xq2P2ycSnKNibmMVI=\n$__EDBwrapped__$
P	utl_file	put	Schema: utl_file\nName: put\nResult data type: \nArgument data types: IN file utl_file.file_type, IN buffer text\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\ndyO82IxvptRb5lhZdnLIdqmN3zLb+vNYb2c/VEhByFTj2JFyb3Sp/3L2/07ea5K/ahWYPhXJXeOL\n4GWsGLdrl1hNuJe/hxyi0DDWpOZ2PmmZNjVar0izGT5OuLjYWr1MyPyPcfKWX8aSXiiSDb29mfHc\nmpbeAgL4Fjt6uR46LRlPIruG\n$__EDBwrapped__$
P	utl_file	put_nchar	Schema: utl_file\nName: put_nchar\nResult data type: \nArgument data types: IN file utl_file.file_type, IN buffer text\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd4emzyXMiA2WYCKxitrwEta43BDT+PqxElhPoXNhqrRkXXKqGW7THkwTElz365lvvFiJyEhWmBDs\n8o/W7Jb2Uzex4EIFbrKjauYMj8HnhypDEck/Agg0y270ijDoyDFF73SKKAR9siCI+VmqiS98LuLE\nD9s8DVqzj6++tlm/sOEiUMX41TTaRg==\n$__EDBwrapped__$
P	utl_file	putf_nchar	Schema: utl_file\nName: putf_nchar\nResult data type: \nArgument data types: IN file utl_file.file_type, IN format text, IN arg1 text DEFAULT NULL::text, IN arg2 text DEFAULT NULL::text, IN arg3 text DEFAULT NULL::text, IN arg4 text DEFAULT NULL::text, IN arg5 text DEFAULT NULL::text\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\ndzvBwsS7hsZ1hHgPwEhxL7ItSoOGfoDSwE59Vr3VsscqFI0A8zBYm8iky/lu0Mt1SaRTH/zUnkpL\nWYt8EaYT/WCMUqTC/914EHiK7uUJ+Y/qwIxuZSLJlQx5HYDAucMyCTiVqIwLbzsvUBSJRVr6U0j8\naHTtqEMLPuoN2YBGrcHqOJo1nlXy0agqRBSH8iKUTQ==\n$__EDBwrapped__$
P	utl_file	put_raw	Schema: utl_file\nName: put_raw\nResult data type: \nArgument data types: IN file utl_file.file_type, IN buffer bytea, IN autoflush boolean DEFAULT false\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\ndw7WhDmLlnsb9i0LTwC9tnCx05j3vdBEc3Io7+kqlYFSfimf5UXn2DAqurVWbQaES2AuOQJGq0RG\nP6GNGmjjlRqosjtvEKz8QZ0hSY0ZU/E7YUBVNg/MFOx8oRRo3112AHKXl19A54oJ1o5DDL5jmEig\np8M7MfHMLMqR97kRiAEL4sB8HIP48hpC\n$__EDBwrapped__$
P	utl_file	get_line	Schema: utl_file\nName: get_line\nResult data type: \nArgument data types: IN file utl_file.file_type, OUT buffer text, IN len numeric DEFAULT NULL::numeric\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd0RGq0LW4OpPYe+KMpOOqBNPGPJiGpuxnEkjg7fEg23HpYTw/tNDDP/mjnpNqJ8THuUJt5ln2WHt\nUUfNXTSh+b02rhzOVi8kIaMSm5hyZIL21aQ6dhFOI/MjDiWqNzulROCaXKCxrBedVqenKizVCiha\nErqrIUCUW63+U7WlWA==\n$__EDBwrapped__$
P	utl_file	get_line_nchar	Schema: utl_file\nName: get_line_nchar\nResult data type: \nArgument data types: IN file utl_file.file_type, OUT buffer text, IN len numeric DEFAULT NULL::numeric\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\ndwXHvaSNyAWRV4oZluoOS02ZR6aMStN7IW14qqFoPARx+TsDSQE96BW07T5aqtRpKcLz18FNShm9\nYLjNfvTkQL4RqS1JAzNXHBr53urkLV78IpBp12rkGwclkROaBnL4tIunJQINf582t7nvWud757ko\ndiNhnuYCi0u8pgHE3Z8NtHiK\n$__EDBwrapped__$
P	utl_file	get_raw	Schema: utl_file\nName: get_raw\nResult data type: \nArgument data types: IN file utl_file.file_type, OUT buffer bytea, IN len numeric DEFAULT NULL::numeric\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\ndxnLvzGMPkPzoDHBnsP1ocKWMeFJz992KHBRdaamPw0b6tPhiIk5PrvXwvFiS5vILtNUekG1b2rx\nF+aL7nBz7ec3VG1VwpRhzm0GDDm4V5vGi5RTGoZhr6vZU1FF1/unHTgAqw2mvJq5My4HW8d5Asfp\nc9Z+BDNGvJtcA1uaYnGRsonusoaPWIjHJv673cs/xS/tF0Ic2G6dwKVTugnNrWZ85iqvErKaDtnf\nKijragmBtvnaNfW4+9roZo6Al1wbcRBxLQlcyactWyAffejAuATCLa9ilq2+T1xxS1//yCM=\n$__EDBwrapped__$
P	utl_file	fflush	Schema: utl_file\nName: fflush\nResult data type: \nArgument data types: IN file utl_file.file_type\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd3IyIeFWNcy9VBldKkmCOLz6Pf42hWtlQKe3RonlNjVzgTQ6Wr0bzFadiezY7d7fhpRYjFESw8H2\nk+asjQR96U0kH1chpTX5REKpEYDElXRXj+ELDwks/KnCQpG970J/8I1KJ7V9qWENV65kn95G4+/y\nZ0XXGTM=\n$__EDBwrapped__$
P	utl_file	fgetattr	Schema: utl_file\nName: fgetattr\nResult data type: \nArgument data types: IN location text, IN filename text, OUT fexists boolean, OUT file_length numeric, OUT block_size numeric\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd27XNOSsyTkDoqIDSTg2ZQwLYXdbQXyYB3CBI7X8rSsOnQSC3ElIjUfiD3xvP4dUWUDqzTFM/8Hb\n4NOacCMNhfi3zMCqD5KVegVG9lHklZD+N/LQvFVfH12bCgcGBC4Qm6C72t9i4NlJfDCURVt2yurD\njw3TwQd8hGBeKH+uN2vR0OpnmuefBURMCeOdUs+HOY1jFXkAbWrPkqiqvTyaoqQwVjYf8wgjwp44\n6BaTuUA2gaZmtk/HnB9MoCePuhtz1LF0QhCZ79wbTB3WnMYNnG/RiRXZnYI9ubYlQGGxkYO3BnH2\n3oHuJqk=\n$__EDBwrapped__$
P	utl_file	fclose	Schema: utl_file\nName: fclose\nResult data type: \nArgument data types: INOUT file utl_file.file_type\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\ndyIHE93Yg/0O2scbxch8qSeCYHz4ebUFDO3s1LZpQQds98JJvIykEa2hQDRv5z4s7UeHC61mKv+6\nQZd5Mm9ewAx6yqZYPnfNrc1hLWckUlRF/gzy9pWjGEoSk6uRHwD6//MutGHlX6pIUZlIjiCgSnKW\nKgs=\n$__EDBwrapped__$
P	utl_file	fclose_all	Schema: utl_file\nName: fclose_all\nResult data type: \nArgument data types: \nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\ndxTXpuo0demRdvXLeYQDGoy4QGw3s4hVXVB0l2tlLMgxrm02VHbPMzttkwJUHPN3uT8vhHdbJiM4\nUgbjDbFVxtlR5WXZqz0pCnohg3ghJkfGs4wzoxVOxLuDqR1loC3Ouwm1O3lRiU8SOC6/wEXkPZh6\n$__EDBwrapped__$
P	utl_tcp	close_all_connections	Schema: utl_tcp\nName: close_all_connections\nResult data type: \nArgument data types: \nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\ndyFJEs50yPkBsWS/X4j4PJC18Mj5+sVS296bVreXJmdCF3zjBlhyhpQR5njBM/dYd+egG6xR/ix2\nDQcT/LC2ZcCkdgUnsLDpFgDbPbqPC5UJyPw4jj8Pq/mE5bK+UTI8ZJ6SQuYu4YRXWfvh5gE/Fkei\n8kTKNSft9xf+bskbqQiZFvhbKXTFCBontaydV0F9827s5zvp\n$__EDBwrapped__$
F	utl_tcp	prv_write_text	Schema: utl_tcp\nName: prv_write_text\nResult data type: integer\nArgument data types: c utl_tcp.connection, data text, len integer, lf character varying DEFAULT NULL::character varying\nType: func\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd+edq8GmCzbmCYIpC54F9uOq//uJ5drEB52ASwwaVMygKCuD95f4DriAVpzPg+lrQbLCB7Gf2cNL\nMwKoTkQ1fEE1xFg+jr82gsVfhCSjD/Nfa6ulfFqwNpSVT8Is8Wru91OcIk3kaiDw5ta+Tille4RZ\nSsp3gTFW5MYCArH4cw9zNqQL0r/B59bWToCJeaKLOI8maz+K8aH05ISqom1pxKrtwDqTkq52SSLg\nAEur5gO+aIIj0aRrIpf2JaZ15v4PFHoAUpR8+He0LFRp0av7qCCcz5S84aj5brS73uKyu0sdsKq6\n$__EDBwrapped__$
F	utl_tcp	open_connection	Schema: utl_tcp\nName: open_connection\nResult data type: utl_tcp.connection\nArgument data types: remote_host character varying DEFAULT NULL::character varying, remote_port integer, local_host character varying DEFAULT NULL::character varying, local_port integer DEFAULT NULL::integer, in_buffer_size integer DEFAULT NULL::integer, out_buffer_size integer DEFAULT NULL::integer, charset character varying DEFAULT NULL::character varying, newline character varying DEFAULT NULL::character varying, tx_timeout integer DEFAULT NULL::integer\nType: func\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd4EmP/QIVH+gAx+G8l2M/m5IE0mGnOM6g4GoOFjCwCyWP3TAJfuAyThTSL4J+c51Hs9jWpP1GTHe\n0QqEvmWn+oc9ZeLWamwIcuU/KIrWFxpruunG95BdubF9Vnpn8B+uENkjSeS9jGJD/iwrqX7yJI/E\ntZGGUrxGj/D6qhhkQ3yFqFMWtKX7nR6cCalyzKcgdbD9ZBfvcA0Ps0E+IOA1L0AV9MlH04ri7vOV\nQJShd9VSR/IrU4S28PvygjCEAJ3kMwkr0USSTbjZezWrbCtZ7mn+ngjkev1sYYJ3eDHSTmQbb9pb\ngBJ1iiGENVzVRvJ4l/0odRANdcWFqJZW0a1+qI3cPDHbOqtu+F+nk+EZaSsEBt3W5ZJqB5vccdCM\n+lssrX9EbeqaHfO/7J9fLsNoew1sAyC7na/ao4lIwf0G9gUdqxStDAcafAzbAT5/5KQccEw=\n$__EDBwrapped__$
P	utl_tcp	close_connection	Schema: utl_tcp\nName: close_connection\nResult data type: \nArgument data types: INOUT c utl_tcp.connection\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\ndzl580V/+vsr4Sfbi4zEq6yxzkWl1gbl+4LYhusbAwMa7TTnpfcb+Eyta9EYJK83o509tf4QaYfW\n26AYZnGgxqSjJphUToXElkwgDiY7sve3GE1Jsp9+bDhI20SastZpgwzwA6NBkLhPFndFc4aMzoPP\nDL2dhXkhqko0IjhtX5UDwacRW4Y9Yz/3ethU25y0w6GGGC1EMDDO4GUtjR9ygzePxj+W/EeDmTaQ\nfiA1zdKeVuKUqMQcZwYd2NsGuKVSoxeWfB16/bEVw1GuOSK6v875s9jDUqyp9q/qFYFUBOlP39Zo\nFEDQ\n$__EDBwrapped__$
F	utl_tcp	write_text	Schema: utl_tcp\nName: write_text\nResult data type: integer\nArgument data types: c utl_tcp.connection, data text, len integer\nType: func\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\ndy9JHqxbEB5Atzalv8hdqhCOhETfYdc/8F7LWSdInrl1aH10xOiGVf6VY0PdjKnoros2ZU/j4KBv\nkheeCwvmAS3YnGkfbrIQc3+9bZ6POAF2FPsGnvWL3s/qgjQzD4emizDC6gfew8v2shmh5vUP+5oJ\nP9Bn+gwVZp1dDEG69me5U3zWkeZQAKaA/5HBrCceF4b7\n$__EDBwrapped__$
F	utl_tcp	write_line	Schema: utl_tcp\nName: write_line\nResult data type: integer\nArgument data types: c utl_tcp.connection, data text\nType: func\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd4eFomT3uqP6mURGx02ocZWTEnUnr+JV1C63pbzfmT01pE2AAhaCKMkxLaM3rEqUroGMSfd9L760\nmIIo1l1iC0GspHV8fXzLNfrlW61e4xzypFYy8L/MSsrlcj6FY86zNPByFDXYT0rd9aBcK1KQflrp\n0euNIAkzOgub65rbiNBvM1BOw+c4AJJN2Yiq44nXEi1UyJHUFj06NOqRrt6QcfyYULKn\n$__EDBwrapped__$
F	utl_tcp	write_raw	Schema: utl_tcp\nName: write_raw\nResult data type: integer\nArgument data types: c utl_tcp.connection, data bytea\nType: func\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd4KHhGW7EgOjxtN2Faf4/cS24e/JnngwsZX+kpJ4Yv6IQCwer6y89O+PDHIdU1y6cfqZBBJqdj1a\n1YUmgYojdi0yN7j/E7b9Mk4sUHE4b72D8zwKKQuabjXs1emRg12MclfD3AZCxfPS7K+VWoa8NfoH\nxvIPYM7WfgFuyGRnKFOrCXDkXIChOw98pKbsQ+8TYa65x9Rs6DupZFMd0i+SI3J6Ultk13DZTPJt\nd/uEp9N8KE85EBa56sqzFUDPmfmFypada9G1q0b+tWZqxFL7yoKFHXj5QBK6823tWqsmxg==\n$__EDBwrapped__$
